,keywords,number_of_times_word_appeared,tf,idf,tf_idf
338,Four years later,1,5.611357387352e-05,0.0,0.0
339,comes shifts operating,1,5.611357387352e-05,0.0,0.0
340,” check,1,5.611357387352e-05,0.0,0.0
311,substantial investment,1,5.611357387352e-05,0.0,0.0
310,enable reimagination Over,1,5.611357387352e-05,0.0,0.0
309,many routine,1,5.611357387352e-05,0.0,0.0
308,successfully using,1,5.611357387352e-05,0.0,0.0
277,bring supply chains,1,5.611357387352e-05,0.0,0.0
278,segmentation social,1,5.611357387352e-05,0.0,0.0
279,may include launching,1,5.611357387352e-05,0.0,0.0
280,processes incorporating datadriven,1,5.611357387352e-05,0.0,0.0
281,cancelled orders reassure,1,5.611357387352e-05,0.0,0.0
282,benefits productivity,1,5.611357387352e-05,0.0,0.0
283,COVID19 lockdown,1,5.611357387352e-05,0.0,0.0
284,LOW SLOW Time,1,5.611357387352e-05,0.0,0.0
285,loved ones work,1,5.611357387352e-05,0.0,0.0
286,domain ” remarked,1,5.611357387352e-05,0.0,0.0
287,competitive advantage empty,1,5.611357387352e-05,0.0,0.0
288,decision making creation,1,5.611357387352e-05,0.0,0.0
289,matching business,1,5.611357387352e-05,0.0,0.0
290,productivity digital solutions,1,5.611357387352e-05,0.0,0.0
341,roles Third,1,5.611357387352e-05,0.0,0.0
291,hit If,1,5.611357387352e-05,0.0,0.0
293,adoption digital solutions,1,5.611357387352e-05,0.0,0.0
295,rapidly validating,1,5.611357387352e-05,0.0,0.0
296,reviews Human,1,5.611357387352e-05,0.0,0.0
297,management Ecommerce,1,5.611357387352e-05,0.0,0.0
298,accelerate adoption levers,1,5.611357387352e-05,0.0,0.0
299,data analytics need,1,5.611357387352e-05,0.0,0.0
300,technology ”,1,5.611357387352e-05,0.0,0.0
301,based new data,1,5.611357387352e-05,0.0,0.0
302,processes incorporating,1,5.611357387352e-05,0.0,0.0
303,strategic partnerships matter,1,5.611357387352e-05,0.0,0.0
304,address challenges,1,5.611357387352e-05,0.0,0.0
305,way interact,1,5.611357387352e-05,0.0,0.0
306,businesses surveyed McKinsey,1,5.611357387352e-05,0.0,0.0
307,actually acted put,1,5.611357387352e-05,0.0,0.0
292,companies must SHAPE,1,5.611357387352e-05,0.0,0.0
411,coronavirus Brazil,1,5.611357387352e-05,0.0,0.0
342,shifts industry structure,1,5.611357387352e-05,0.0,0.0
344,ever tell,1,5.611357387352e-05,0.0,0.0
381,leaders need set,1,5.611357387352e-05,0.0,0.0
382,one executive,1,5.611357387352e-05,0.0,0.0
383,partners Those organizations,1,5.611357387352e-05,0.0,0.0
384,agility accountability,1,5.611357387352e-05,0.0,0.0
385,accelerate development,1,5.611357387352e-05,0.0,0.0
386,quickly exhibit,1,5.611357387352e-05,0.0,0.0
387,models handle tradeins,1,5.611357387352e-05,0.0,0.0
388,enough game,1,5.611357387352e-05,0.0,0.0
389,profile position,1,5.611357387352e-05,0.0,0.0
390,“ It matter,1,5.611357387352e-05,0.0,0.0
391,led develop new,1,5.611357387352e-05,0.0,0.0
392,see three,1,5.611357387352e-05,0.0,0.0
393,social contract,1,5.611357387352e-05,0.0,0.0
394,time adapting,1,5.611357387352e-05,0.0,0.0
395,skills much,1,5.611357387352e-05,0.0,0.0
396,In addition act,1,5.611357387352e-05,0.0,0.0
397,organizing encourage insight,1,5.611357387352e-05,0.0,0.0
398,talent To hire,1,5.611357387352e-05,0.0,0.0
399,essential That mean,1,5.611357387352e-05,0.0,0.0
400,customer playbook Companies,1,5.611357387352e-05,0.0,0.0
401,much fluid,1,5.611357387352e-05,0.0,0.0
402,model customers,1,5.611357387352e-05,0.0,0.0
403,Pelé failed,1,5.611357387352e-05,0.0,0.0
404,way rethink organizations,1,5.611357387352e-05,0.0,0.0
405,another ”,1,5.611357387352e-05,0.0,0.0
406,variety companies banks,1,5.611357387352e-05,0.0,0.0
407,companies reimagine business,1,5.611357387352e-05,0.0,0.0
408,Sales restructuring,1,5.611357387352e-05,0.0,0.0
409,“ How,1,5.611357387352e-05,0.0,0.0
380,willing embrace,1,5.611357387352e-05,0.0,0.0
379,performance culture,1,5.611357387352e-05,0.0,0.0
378,twice rate,1,5.611357387352e-05,0.0,0.0
377,jumping quick videoconferences,1,5.611357387352e-05,0.0,0.0
345,return torment inflicted,1,5.611357387352e-05,0.0,0.0
346,cost base fund,1,5.611357387352e-05,0.0,0.0
347,go choosing We,1,5.611357387352e-05,0.0,0.0
348,growth sources reskilling,1,5.611357387352e-05,0.0,0.0
349,reform We,1,5.611357387352e-05,0.0,0.0
350,interest taxes LOW,1,5.611357387352e-05,0.0,0.0
352,nonessential costs related,1,5.611357387352e-05,0.0,0.0
353,purpose common performance,1,5.611357387352e-05,0.0,0.0
354,already cliché COVID19,1,5.611357387352e-05,0.0,0.0
355,environment strong cost,1,5.611357387352e-05,0.0,0.0
356,Accelerate digital,1,5.611357387352e-05,0.0,0.0
357,managing partner McKinsey,1,5.611357387352e-05,0.0,0.0
358,Chinese carrental,1,5.611357387352e-05,0.0,0.0
359,operations leaders,1,5.611357387352e-05,0.0,0.0
343,execution— paramount,1,5.611357387352e-05,0.0,0.0
360,one tech,1,5.611357387352e-05,0.0,0.0
362,chains We expect,1,5.611357387352e-05,0.0,0.0
363,deep understanding customer,1,5.611357387352e-05,0.0,0.0
365,adapt companies need,1,5.611357387352e-05,0.0,0.0
366,solutions The emphasis,1,5.611357387352e-05,0.0,0.0
367,challenges leaders,1,5.611357387352e-05,0.0,0.0
368,relationships digital,1,5.611357387352e-05,0.0,0.0
369,means putting,1,5.611357387352e-05,0.0,0.0
370,1 1 spending,1,5.611357387352e-05,0.0,0.0
371,recovery digital play,1,5.611357387352e-05,0.0,0.0
372,It ’ also,1,5.611357387352e-05,0.0,0.0
373,four strategic areas,1,5.611357387352e-05,0.0,0.0
374,based people work,1,5.611357387352e-05,0.0,0.0
375,shifts operations,1,5.611357387352e-05,0.0,0.0
376,In short,1,5.611357387352e-05,0.0,0.0
361,shift digital But,1,5.611357387352e-05,0.0,0.0
1105,result reimagining,1,5.611357387352e-05,0.0,0.0
1106,weeks days These,1,5.611357387352e-05,0.0,0.0
1107,Sternfels senior,1,5.611357387352e-05,0.0,0.0
1833,faster much less,1,5.611357387352e-05,0.0,0.0
1834,likely come suddenly,1,5.611357387352e-05,0.0,0.0
1835,make better faster,1,5.611357387352e-05,0.0,0.0
1836,return World Cup,1,5.611357387352e-05,0.0,0.0
1837,whose revenues,1,5.611357387352e-05,0.0,0.0
1838,reality This,1,5.611357387352e-05,0.0,0.0
1839,ready confront,1,5.611357387352e-05,0.0,0.0
1840,technical support This,1,5.611357387352e-05,0.0,0.0
1841,local sales,1,5.611357387352e-05,0.0,0.0
1842,areas focus recovering,1,5.611357387352e-05,0.0,0.0
1843,survive crisis It,1,5.611357387352e-05,0.0,0.0
1844,sources data satellite,1,5.611357387352e-05,0.0,0.0
1845,value creation partners,1,5.611357387352e-05,0.0,0.0
1846,early April,1,5.611357387352e-05,0.0,0.0
1847,days Within,1,5.611357387352e-05,0.0,0.0
1848,leaders asking How,1,5.611357387352e-05,0.0,0.0
1849,A wide variety,1,5.611357387352e-05,0.0,0.0
1850,We noted,1,5.611357387352e-05,0.0,0.0
1851,products services,1,5.611357387352e-05,0.0,0.0
1852,adaptability essential That,1,5.611357387352e-05,0.0,0.0
1853,technology always coming,1,5.611357387352e-05,0.0,0.0
1854,essential companies successfully,1,5.611357387352e-05,0.0,0.0
1856,feel comfortable going,1,5.611357387352e-05,0.0,0.0
1857,behavior demand,1,5.611357387352e-05,0.0,0.0
1858,leadership test looming,1,5.611357387352e-05,0.0,0.0
1859,nontraditional collaborations,1,5.611357387352e-05,0.0,0.0
1860,skills onto new,1,5.611357387352e-05,0.0,0.0
1861,coping massive new,1,5.611357387352e-05,0.0,0.0
1862,customer connectivity Now,1,5.611357387352e-05,0.0,0.0
1832,better faster decisions,1,5.611357387352e-05,0.0,0.0
1831,retail CEO By,1,5.611357387352e-05,0.0,0.0
1830,retailer exploring,1,5.611357387352e-05,0.0,0.0
1829,imagination leadership,1,5.611357387352e-05,0.0,0.0
1799,always coming,1,5.611357387352e-05,0.0,0.0
1800,rate chief,1,5.611357387352e-05,0.0,0.0
1801,analysis cleansheeting endto,1,5.611357387352e-05,0.0,0.0
1802,consumer demand likely,1,5.611357387352e-05,0.0,0.0
1803,city city,1,5.611357387352e-05,0.0,0.0
1804,adapted creating radical,1,5.611357387352e-05,0.0,0.0
1805,value chains steadily,1,5.611357387352e-05,0.0,0.0
1806,lost step game,1,5.611357387352e-05,0.0,0.0
1807,seek reinvent,1,5.611357387352e-05,0.0,0.0
1808,use external,1,5.611357387352e-05,0.0,0.0
1809,reinventing passenger experience,1,5.611357387352e-05,0.0,0.0
1810,threatened never return,1,5.611357387352e-05,0.0,0.0
1811,reimagining recover operate,1,5.611357387352e-05,0.0,0.0
1812,likely overlap among,1,5.611357387352e-05,0.0,0.0
1863,wherever possible match,1,5.611357387352e-05,0.0,0.0
1813,seeking turn fixed,1,5.611357387352e-05,0.0,0.0
1815,new business–building entities,1,5.611357387352e-05,0.0,0.0
1816,reimagine business,1,5.611357387352e-05,0.0,0.0
1817,coming COVID19,1,5.611357387352e-05,0.0,0.0
1818,faster better 6,1,5.611357387352e-05,0.0,0.0
1819,step game,1,5.611357387352e-05,0.0,0.0
1820,technologies consumer,1,5.611357387352e-05,0.0,0.0
1821,2020 McKinsey,1,5.611357387352e-05,0.0,0.0
1822,involves defining,1,5.611357387352e-05,0.0,0.0
1823,find way,1,5.611357387352e-05,0.0,0.0
1824,© 2020,1,5.611357387352e-05,0.0,0.0
1825,need rethink,1,5.611357387352e-05,0.0,0.0
1826,around customer,1,5.611357387352e-05,0.0,0.0
1827,know company stands,1,5.611357387352e-05,0.0,0.0
1828,For companies,1,5.611357387352e-05,0.0,0.0
1814,tradeins financing servicing,1,5.611357387352e-05,0.0,0.0
1798,asset base,1,5.611357387352e-05,0.0,0.0
1864,company developed,1,5.611357387352e-05,0.0,0.0
1866,many tech firms,1,5.611357387352e-05,0.0,0.0
1902,fallout companies,1,5.611357387352e-05,0.0,0.0
1903,new models enable,1,5.611357387352e-05,0.0,0.0
1904,During early recovery,1,5.611357387352e-05,0.0,0.0
1905,involve rapidly validating,1,5.611357387352e-05,0.0,0.0
1906,example many,1,5.611357387352e-05,0.0,0.0
1907,’ customers,1,5.611357387352e-05,0.0,0.0
1908,adoption levers strengthen,1,5.611357387352e-05,0.0,0.0
1909,“ last mile,1,5.611357387352e-05,0.0,0.0
1910,cadence encourage,1,5.611357387352e-05,0.0,0.0
1911,COVID Reimagining,1,5.611357387352e-05,0.0,0.0
1912,training new,1,5.611357387352e-05,0.0,0.0
1913,IT costs,1,5.611357387352e-05,0.0,0.0
1914,Exhibit Recovering revenues,1,5.611357387352e-05,0.0,0.0
1915,return Matrix,1,5.611357387352e-05,0.0,0.0
1916,Establish brisk,1,5.611357387352e-05,0.0,0.0
1917,flexibility In,1,5.611357387352e-05,0.0,0.0
1918,supplier mix The,1,5.611357387352e-05,0.0,0.0
1919,results rather,1,5.611357387352e-05,0.0,0.0
1920,30minute CEO,1,5.611357387352e-05,0.0,0.0
1921,company used insight,1,5.611357387352e-05,0.0,0.0
1922,talent scarcest capital,1,5.611357387352e-05,0.0,0.0
1923,expensive time,1,5.611357387352e-05,0.0,0.0
1924,character results,1,5.611357387352e-05,0.0,0.0
1925,What companies,1,5.611357387352e-05,0.0,0.0
1926,reassure various safety,1,5.611357387352e-05,0.0,0.0
1927,enable reimagination,1,5.611357387352e-05,0.0,0.0
1928,safety essential,1,5.611357387352e-05,0.0,0.0
1929,model return,1,5.611357387352e-05,0.0,0.0
1930,strategic areas,1,5.611357387352e-05,0.0,0.0
1901,leaders train people,1,5.611357387352e-05,0.0,0.0
1900,showing profound,1,5.611357387352e-05,0.0,0.0
1899,hierarchy critical,1,5.611357387352e-05,0.0,0.0
1898,productivity flexibility,1,5.611357387352e-05,0.0,0.0
1867,Another economy lurches,1,5.611357387352e-05,0.0,0.0
1868,financial crisis,1,5.611357387352e-05,0.0,0.0
1869,signals increased consumer,1,5.611357387352e-05,0.0,0.0
1870,service ” models,1,5.611357387352e-05,0.0,0.0
1871,return Rapid revenue,1,5.611357387352e-05,0.0,0.0
1872,leading innovators,1,5.611357387352e-05,0.0,0.0
1873,Organizations also,1,5.611357387352e-05,0.0,0.0
1874,remarked retail,1,5.611357387352e-05,0.0,0.0
1875,rapid adaptation,1,5.611357387352e-05,0.0,0.0
1876,greater workforce crosstraining,1,5.611357387352e-05,0.0,0.0
1877,deliver quickly order,1,5.611357387352e-05,0.0,0.0
1878,To adapt,1,5.611357387352e-05,0.0,0.0
1879,learned complete,1,5.611357387352e-05,0.0,0.0
1880,’ glory days,1,5.611357387352e-05,0.0,0.0
1865,flagrantly threatened,1,5.611357387352e-05,0.0,0.0
1881,range sizing,1,5.611357387352e-05,0.0,0.0
1883,way determining,1,5.611357387352e-05,0.0,0.0
1884,maintenance reallocating resources,1,5.611357387352e-05,0.0,0.0
1885,going restaurants consider,1,5.611357387352e-05,0.0,0.0
1886,creating new data,1,5.611357387352e-05,0.0,0.0
1887,appreciation matching,1,5.611357387352e-05,0.0,0.0
1888,Impact earnings interest,1,5.611357387352e-05,0.0,0.0
1890,developed digital,1,5.611357387352e-05,0.0,0.0
1891,discovered example,1,5.611357387352e-05,0.0,0.0
1892,earnings interest taxes,1,5.611357387352e-05,0.0,0.0
1893,data analytics decision,1,5.611357387352e-05,0.0,0.0
1894,making In way,1,5.611357387352e-05,0.0,0.0
1895,remote selling,1,5.611357387352e-05,0.0,0.0
1896,world fast,1,5.611357387352e-05,0.0,0.0
1897,may feel,1,5.611357387352e-05,0.0,0.0
1882,gradually crisis,1,5.611357387352e-05,0.0,0.0
1931,dashboard track progress,1,5.611357387352e-05,0.0,0.0
1797,need speeded,1,5.611357387352e-05,0.0,0.0
1795,” means,1,5.611357387352e-05,0.0,0.0
1698,reallocation resources require,1,5.611357387352e-05,0.0,0.0
1699,reeling Kevin Sneader,1,5.611357387352e-05,0.0,0.0
1700,The future,1,5.611357387352e-05,0.0,0.0
1701,take pitch also,1,5.611357387352e-05,0.0,0.0
1702,need happen recovery,1,5.611357387352e-05,0.0,0.0
1703,fast decision,1,5.611357387352e-05,0.0,0.0
1704,health safety adjusting,1,5.611357387352e-05,0.0,0.0
1705,company recovered 90,1,5.611357387352e-05,0.0,0.0
1706,successfully navigate demand,1,5.611357387352e-05,0.0,0.0
1707,sustain mapping skills,1,5.611357387352e-05,0.0,0.0
1708,quickly reducing,1,5.611357387352e-05,0.0,0.0
1709,improved environmental,1,5.611357387352e-05,0.0,0.0
1710,designed recovery,1,5.611357387352e-05,0.0,0.0
1711,postCOVID19 return For,1,5.611357387352e-05,0.0,0.0
1712,company whose revenues,1,5.611357387352e-05,0.0,0.0
1713,various safety steps,1,5.611357387352e-05,0.0,0.0
1714,fluid new leaders,1,5.611357387352e-05,0.0,0.0
1715,make decisions faster,1,5.611357387352e-05,0.0,0.0
1716,hierarchy critical challenges,1,5.611357387352e-05,0.0,0.0
1717,structures Experience shown,1,5.611357387352e-05,0.0,0.0
1718,new data create,1,5.611357387352e-05,0.0,0.0
1719,around world qualities,1,5.611357387352e-05,0.0,0.0
1720,approaches include procurement,1,5.611357387352e-05,0.0,0.0
1721,To survive thrive,1,5.611357387352e-05,0.0,0.0
1722,could expensive,1,5.611357387352e-05,0.0,0.0
1723,Creating digitally,1,5.611357387352e-05,0.0,0.0
1724,execute quickly exhibit,1,5.611357387352e-05,0.0,0.0
1725,pickup To manage,1,5.611357387352e-05,0.0,0.0
1726,better far ready,1,5.611357387352e-05,0.0,0.0
1697,cadence encourage agility,1,5.611357387352e-05,0.0,0.0
1696,demand This,1,5.611357387352e-05,0.0,0.0
1695,consider getting,1,5.611357387352e-05,0.0,0.0
1694,stunning scale,1,5.611357387352e-05,0.0,0.0
1663,find way next,1,5.611357387352e-05,0.0,0.0
1664,leveraging “,1,5.611357387352e-05,0.0,0.0
1666,work experience,1,5.611357387352e-05,0.0,0.0
1667,personalization This led,1,5.611357387352e-05,0.0,0.0
1668,time adapting quickly,1,5.611357387352e-05,0.0,0.0
1669,They also called,1,5.611357387352e-05,0.0,0.0
1670,services across every,1,5.611357387352e-05,0.0,0.0
1671,much delivered,1,5.611357387352e-05,0.0,0.0
1672,strategic partnerships,1,5.611357387352e-05,0.0,0.0
1673,wide variety,1,5.611357387352e-05,0.0,0.0
1674,What ’ important,1,5.611357387352e-05,0.0,0.0
1675,businesses around,1,5.611357387352e-05,0.0,0.0
1676,signals increased,1,5.611357387352e-05,0.0,0.0
1677,entities capture new,1,5.611357387352e-05,0.0,0.0
1727,digital tools Reimagining,1,5.611357387352e-05,0.0,0.0
1678,Dramatic shifts,1,5.611357387352e-05,0.0,0.0
1680,strategic areas focus,1,5.611357387352e-05,0.0,0.0
1681,deployment remote work,1,5.611357387352e-05,0.0,0.0
1682,growth scalability Three,1,5.611357387352e-05,0.0,0.0
1683,equally dramatic,1,5.611357387352e-05,0.0,0.0
1684,demand forecasting asset,1,5.611357387352e-05,0.0,0.0
1685,We noted would,1,5.611357387352e-05,0.0,0.0
1686,new skills,1,5.611357387352e-05,0.0,0.0
1687,company took three,1,5.611357387352e-05,0.0,0.0
1688,They need fundamentally,1,5.611357387352e-05,0.0,0.0
1689,upend old paradigms,1,5.611357387352e-05,0.0,0.0
1690,Specifically must decide,1,5.611357387352e-05,0.0,0.0
1691,longterm strategic,1,5.611357387352e-05,0.0,0.0
1692,build longterm,1,5.611357387352e-05,0.0,0.0
1693,innovation mass,1,5.611357387352e-05,0.0,0.0
1679,improved environmental sustainability,1,5.611357387352e-05,0.0,0.0
1796,embrace agile,1,5.611357387352e-05,0.0,0.0
1728,previous norm,1,5.611357387352e-05,0.0,0.0
1730,focused teams rapid,1,5.611357387352e-05,0.0,0.0
1765,hardship Accelerate tech,1,5.611357387352e-05,0.0,0.0
1766,digitization Creating,1,5.611357387352e-05,0.0,0.0
1767,value postCOVID19,1,5.611357387352e-05,0.0,0.0
1768,crossfunctional teams,1,5.611357387352e-05,0.0,0.0
1769,said cared ”,1,5.611357387352e-05,0.0,0.0
1770,determining longterm competitive,1,5.611357387352e-05,0.0,0.0
1771,Brazil ’ glory,1,5.611357387352e-05,0.0,0.0
1772,seen much clearly,1,5.611357387352e-05,0.0,0.0
1773,twiceamonth 60minute,1,5.611357387352e-05,0.0,0.0
1774,use automation technology,1,5.611357387352e-05,0.0,0.0
1775,Brazil came back,1,5.611357387352e-05,0.0,0.0
1776,This may include,1,5.611357387352e-05,0.0,0.0
1778,support This shift,1,5.611357387352e-05,0.0,0.0
1779,2008 financial crisis,1,5.611357387352e-05,0.0,0.0
1780,links customers,1,5.611357387352e-05,0.0,0.0
1781,making shift,1,5.611357387352e-05,0.0,0.0
1782,played one,1,5.611357387352e-05,0.0,0.0
1783,reallocating resources,1,5.611357387352e-05,0.0,0.0
1784,believe changing fundamentally,1,5.611357387352e-05,0.0,0.0
1785,short lowcost high,1,5.611357387352e-05,0.0,0.0
1786,events Early,1,5.611357387352e-05,0.0,0.0
1787,significantly continue,1,5.611357387352e-05,0.0,0.0
1788,regardless hierarchy,1,5.611357387352e-05,0.0,0.0
1789,based insights,1,5.611357387352e-05,0.0,0.0
1790,models enable realtime,1,5.611357387352e-05,0.0,0.0
1791,leaders must commit,1,5.611357387352e-05,0.0,0.0
1792,refine targeted,1,5.611357387352e-05,0.0,0.0
1793,primary sources,1,5.611357387352e-05,0.0,0.0
1794,models Clear goals,1,5.611357387352e-05,0.0,0.0
1764,things done right,1,5.611357387352e-05,0.0,0.0
1763,With roads Exhibit,1,5.611357387352e-05,0.0,0.0
1762,expect trend,1,5.611357387352e-05,0.0,0.0
1761,company recovered,1,5.611357387352e-05,0.0,0.0
1731,whether actually,1,5.611357387352e-05,0.0,0.0
1732,expectations To,1,5.611357387352e-05,0.0,0.0
1733,need recalibrated,1,5.611357387352e-05,0.0,0.0
1734,remote sales models,1,5.611357387352e-05,0.0,0.0
1735,means putting place,1,5.611357387352e-05,0.0,0.0
1736,digital solutions 1Rapidly,1,5.611357387352e-05,0.0,0.0
1737,mix The,1,5.611357387352e-05,0.0,0.0
1738,In crisis,1,5.611357387352e-05,0.0,0.0
1739,making In,1,5.611357387352e-05,0.0,0.0
1740,Business usual nearly,1,5.611357387352e-05,0.0,0.0
1741,moved fast Sales,1,5.611357387352e-05,0.0,0.0
1742,4 Accelerate digital,1,5.611357387352e-05,0.0,0.0
1743,placed succeed flexible,1,5.611357387352e-05,0.0,0.0
1744,found economies,1,5.611357387352e-05,0.0,0.0
1729,cross functional teams,1,5.611357387352e-05,0.0,0.0
1745,competitive advantage new,1,5.611357387352e-05,0.0,0.0
1747,responsiveness end customers—including,1,5.611357387352e-05,0.0,0.0
1748,continuously prioritize accounts,1,5.611357387352e-05,0.0,0.0
1749,levels visibility,1,5.611357387352e-05,0.0,0.0
1750,reinventing core businesses,1,5.611357387352e-05,0.0,0.0
1751,meanwhile outsourcing,1,5.611357387352e-05,0.0,0.0
1752,” moves need,1,5.611357387352e-05,0.0,0.0
1753,starts This,1,5.611357387352e-05,0.0,0.0
1754,customers complete,1,5.611357387352e-05,0.0,0.0
1755,Much progress comes,1,5.611357387352e-05,0.0,0.0
1756,acted put safety,1,5.611357387352e-05,0.0,0.0
1757,need speeded including,1,5.611357387352e-05,0.0,0.0
1758,cost flexibility In,1,5.611357387352e-05,0.0,0.0
1759,resilience could,1,5.611357387352e-05,0.0,0.0
1760,came back stronger,1,5.611357387352e-05,0.0,0.0
1746,rebalance global,1,5.611357387352e-05,0.0,0.0
1662,analytical technical,1,5.611357387352e-05,0.0,0.0
1932,leaders find way,1,5.611357387352e-05,0.0,0.0
1934,moment lost step,1,5.611357387352e-05,0.0,0.0
2109,mapping skills,1,5.611357387352e-05,0.0,0.0
2110,matters becomes,1,5.611357387352e-05,0.0,0.0
2111,work travel get,1,5.611357387352e-05,0.0,0.0
2112,suddenly clusters Analyzing,1,5.611357387352e-05,0.0,0.0
2113,roles linked,1,5.611357387352e-05,0.0,0.0
2114,productivity lower,1,5.611357387352e-05,0.0,0.0
2115,daily team,1,5.611357387352e-05,0.0,0.0
2116,value far,1,5.611357387352e-05,0.0,0.0
2117,flatter organization,1,5.611357387352e-05,0.0,0.0
2118,fundamental challenges One,1,5.611357387352e-05,0.0,0.0
2119,rights reserved 8,1,5.611357387352e-05,0.0,0.0
2120,done weekly,1,5.611357387352e-05,0.0,0.0
2121,They ’,1,5.611357387352e-05,0.0,0.0
2122,COVID Reimagining Return,1,5.611357387352e-05,0.0,0.0
2123,time resources,1,5.611357387352e-05,0.0,0.0
2124,digitizing operations coronavirus,1,5.611357387352e-05,0.0,0.0
2125,roles needed,1,5.611357387352e-05,0.0,0.0
2126,recalibrated reflect postCOVID19,1,5.611357387352e-05,0.0,0.0
2127,using digital tools,1,5.611357387352e-05,0.0,0.0
2128,face fundamental,1,5.611357387352e-05,0.0,0.0
2129,April said,1,5.611357387352e-05,0.0,0.0
2130,Creating new level,1,5.611357387352e-05,0.0,0.0
2131,In operations changes,1,5.611357387352e-05,0.0,0.0
2132,decentralization jump,1,5.611357387352e-05,0.0,0.0
2133,neartomedium term example,1,5.611357387352e-05,0.0,0.0
2134,recognize willing,1,5.611357387352e-05,0.0,0.0
2135,First requires quickly,1,5.611357387352e-05,0.0,0.0
2136,4 From,1,5.611357387352e-05,0.0,0.0
2137,experience innovation mass,1,5.611357387352e-05,0.0,0.0
2108,Getting right enable,1,5.611357387352e-05,0.0,0.0
2107,change management,1,5.611357387352e-05,0.0,0.0
2106,ahead competition To,1,5.611357387352e-05,0.0,0.0
2105,based McKinsey,1,5.611357387352e-05,0.0,0.0
2073,revenue basis,1,5.611357387352e-05,0.0,0.0
2074,fast Sales operation,1,5.611357387352e-05,0.0,0.0
2075,years later however,1,5.611357387352e-05,0.0,0.0
2076,roles much fluid,1,5.611357387352e-05,0.0,0.0
2077,onthe field execution—,1,5.611357387352e-05,0.0,0.0
2078,Kevin Sneader global,1,5.611357387352e-05,0.0,0.0
2079,strategies create,1,5.611357387352e-05,0.0,0.0
2080,travel get,1,5.611357387352e-05,0.0,0.0
2081,new standards upend,1,5.611357387352e-05,0.0,0.0
2082,” challenge requires,1,5.611357387352e-05,0.0,0.0
2083,daily cadence common,1,5.611357387352e-05,0.0,0.0
2084,crisis hit one,1,5.611357387352e-05,0.0,0.0
2085,put safety employees,1,5.611357387352e-05,0.0,0.0
2086,base fund rapid,1,5.611357387352e-05,0.0,0.0
2138,employees scale Solving,1,5.611357387352e-05,0.0,0.0
2087,decision making implementing,1,5.611357387352e-05,0.0,0.0
2089,increased use,1,5.611357387352e-05,0.0,0.0
2090,boarding inflight,1,5.611357387352e-05,0.0,0.0
2091,required innovation particular,1,5.611357387352e-05,0.0,0.0
2093,financing servicing home,1,5.611357387352e-05,0.0,0.0
2095,ways A wide,1,5.611357387352e-05,0.0,0.0
2096,enable realtime,1,5.611357387352e-05,0.0,0.0
2097,analytics need recalibrated,1,5.611357387352e-05,0.0,0.0
2098,fleet support,1,5.611357387352e-05,0.0,0.0
2099,Fouled frequently,1,5.611357387352e-05,0.0,0.0
2100,mass customization improved,1,5.611357387352e-05,0.0,0.0
2101,strong sense identity,1,5.611357387352e-05,0.0,0.0
2102,example linking,1,5.611357387352e-05,0.0,0.0
2103,year There four,1,5.611357387352e-05,0.0,0.0
2104,core businesses established,1,5.611357387352e-05,0.0,0.0
2088,important element,1,5.611357387352e-05,0.0,0.0
2071,learned unlearned—namely,1,5.611357387352e-05,0.0,0.0
2139,channels automating processes,1,5.611357387352e-05,0.0,0.0
2141,tools In,1,5.611357387352e-05,0.0,0.0
2178,means creating,1,5.611357387352e-05,0.0,0.0
2179,never return,1,5.611357387352e-05,0.0,0.0
2180,datadriven decision,1,5.611357387352e-05,0.0,0.0
2181,reform We noted,1,5.611357387352e-05,0.0,0.0
2182,creation shared strategic,1,5.611357387352e-05,0.0,0.0
2183,services back,1,5.611357387352e-05,0.0,0.0
2184,work however talent,1,5.611357387352e-05,0.0,0.0
2185,win back loyal,1,5.611357387352e-05,0.0,0.0
2186,behavior demand patterns,1,5.611357387352e-05,0.0,0.0
2187,operations rethinking organization,1,5.611357387352e-05,0.0,0.0
2188,new value far,1,5.611357387352e-05,0.0,0.0
2189,company ’,1,5.611357387352e-05,0.0,0.0
2190,get things,1,5.611357387352e-05,0.0,0.0
2191,connectivity Rapidly increasing,1,5.611357387352e-05,0.0,0.0
2192,competition To companies,1,5.611357387352e-05,0.0,0.0
2193,adapted well strong,1,5.611357387352e-05,0.0,0.0
2194,invested micro–customer,1,5.611357387352e-05,0.0,0.0
2195,aftermath companies,1,5.611357387352e-05,0.0,0.0
2196,network teams,1,5.611357387352e-05,0.0,0.0
2197,substantial investment workforce,1,5.611357387352e-05,0.0,0.0
2198,witnessing surely remembered,1,5.611357387352e-05,0.0,0.0
2199,channels automating,1,5.611357387352e-05,0.0,0.0
2200,manage program pulled,1,5.611357387352e-05,0.0,0.0
2202,heat coronavirus crisis,1,5.611357387352e-05,0.0,0.0
2203,enhancing expanding digital,1,5.611357387352e-05,0.0,0.0
2204,Sternfels May,1,5.611357387352e-05,0.0,0.0
2205,year year—almost twice,1,5.611357387352e-05,0.0,0.0
2206,said new remote,1,5.611357387352e-05,0.0,0.0
2207,heights 1970—,1,5.611357387352e-05,0.0,0.0
4354,moves Revenuegrowth management,1,5.611357387352e-05,0.0,0.0
2176,organization model,1,5.611357387352e-05,0.0,0.0
2175,eliminated first,1,5.611357387352e-05,0.0,0.0
2174,Every business technology,1,5.611357387352e-05,0.0,0.0
